NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR_TAR;PCR;TAR;PERC_PCR_TAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
TARRAGONES;36;2020-07-10;2020-07-16;No;60.4457;2.14099;28.2326;20.8844;54;423.4895;1095;0;4.0703;10;0;0
TARRAGONES;36;2020-07-10;2020-07-16;Si;;;66.5335;0.0000;0;2129.0751;32;0;3.3333;1;0;0
TARRAGONES;36;2020-07-09;2020-07-15;No;53.2332;2.29405;23.2049;17.0169;44;385.9749;998;0;3.9674;9;0;0
TARRAGONES;36;2020-07-09;2020-07-15;Si;;;66.5335;66.5335;1;2262.1423;34;0;3.2258;1;0;0
TARRAGONES;36;2020-07-08;2020-07-14;No;49.0724;2.39405;20.4976;15.4699;40;358.9025;928;0;3.4858;9;0;0
TARRAGONES;36;2020-07-08;2020-07-14;Si;;;66.5335;66.5335;1;2129.0751;32;0;3.4483;1;0;0
TARRAGONES;36;2020-07-07;2020-07-13;No;47.6248;2.5131;18.9506;15.0831;39;344.2061;890;0;3.7543;9;0;0
TARRAGONES;36;2020-07-07;2020-07-13;Si;;;66.5335;66.5335;1;1996.0079;30;0;3.7037;0;0;0
TARRAGONES;36;2020-07-06;2020-07-12;No;34.9846;2.58452;13.5361;10.4422;27;313.6529;811;0;2.7534;1;1;0
TARRAGONES;36;2020-07-06;2020-07-12;Si;;;66.5335;66.5335;1;1596.8063;24;0;4.7619;1;0;0
TARRAGONES;36;2020-07-05;2020-07-11;No;37.9529;3.06667;12.3759;10.0554;26;307.0782;794;0;2.9337;2;1;0
TARRAGONES;36;2020-07-05;2020-07-11;Si;;;66.5335;66.5335;1;1663.3399;25;0;4.5455;1;0;0
TARRAGONES;36;2020-07-04;2020-07-10;No;36.3175;3.2381;11.2157;9.2819;24;289.6745;749;0;2.6991;1;1;0
TARRAGONES;36;2020-07-04;2020-07-10;Si;;;66.5335;66.5335;1;1663.3399;25;0;4.5455;1;0;0
TARRAGONES;36;2020-07-03;2020-07-09;No;30.0743;3.38095;8.8952;7.3482;19;255.2539;660;0;2.1538;1;1;0
TARRAGONES;36;2020-07-03;2020-07-09;Si;;;66.5335;66.5335;1;1596.8063;24;0;0.0000;1;0;0
TARRAGONES;36;2020-07-02;2020-07-08;No;24.4941;3.16667;7.7349;6.1879;16;243.2647;629;0;1.7742;1;1;0
TARRAGONES;36;2020-07-02;2020-07-08;Si;;;0.0000;0.0000;0;1596.8063;24;0;0.0000;1;0;0
TARRAGONES;36;2020-07-01;2020-07-07;No;18.2693;2.95238;6.1879;5.0277;13;247.9057;641;0;1.9017;2;1;0
TARRAGONES;36;2020-07-01;2020-07-07;Si;;;0.0000;0.0000;0;1729.8735;26;0;0.0000;1;0;0
TARRAGONES;36;2020-06-30;2020-07-06;No;14.1808;2.61905;5.4144;3.8674;10;247.5190;640;0;1.1094;2;1;0
TARRAGONES;36;2020-06-30;2020-07-06;Si;;;0.0000;0.0000;0;2062.5415;31;0;0.0000;1;0;0
TARRAGONES;36;2020-06-29;2020-07-05;No;11.3722;2.2619;5.0277;3.0939;8;240.5575;622;0;1.1382;2;0;0
TARRAGONES;36;2020-06-29;2020-07-05;Si;;;0.0000;0.0000;0;1996.0079;30;0;0.0000;0;0;0
TARRAGONES;36;2020-06-28;2020-07-04;No;6.78651;1.59524;4.2542;2.3204;6;244.0382;631;0;0.6410;1;0;0
TARRAGONES;36;2020-06-28;2020-07-04;Si;;;0.0000;0.0000;0;1929.4743;29;0;0.0000;0;0;0
TARRAGONES;36;2020-06-27;2020-07-03;No;5.19348;1.11905;4.6409;1.9337;5;276.5251;715;0;0.4255;1;0;0
TARRAGONES;36;2020-06-27;2020-07-03;Si;;;0.0000;0.0000;0;2395.2095;36;0;0.0000;0;0;0
TARRAGONES;36;2020-06-26;2020-07-02;No;2.73486;0.642857;4.2542;1.5469;4;310.5590;803;0;0.5051;1;0;0
TARRAGONES;36;2020-06-26;2020-07-02;Si;;;0.0000;0.0000;0;2661.3439;40;0;0.0000;0;0;0
TARRAGONES;36;2020-06-25;2020-07-01;No;2.20999;0.571429;3.8674;1.5469;4;306.6915;793;0;0.5115;1;0;0
TARRAGONES;36;2020-06-25;2020-07-01;Si;;;0.0000;0.0000;0;2461.7431;37;0;0.0000;0;0;0
TARRAGONES;36;2020-06-24;2020-06-30;No;2.98349;0.857143;3.4807;1.1602;3;283.8733;734;0;0.2770;1;0;0
TARRAGONES;36;2020-06-24;2020-06-30;Si;;;0.0000;0.0000;0;2328.6759;35;0;0.0000;0;0;0
TARRAGONES;36;2020-06-23;2020-06-29;No;3.83065;1.2381;3.0939;1.5469;4;281.5528;728;0;0.5634;1;0;0
TARRAGONES;36;2020-06-23;2020-06-29;Si;;;0.0000;0.0000;0;1929.4743;29;0;0.0000;0;0;0
TARRAGONES;36;2020-06-22;2020-06-28;No;5.80123;1.66667;3.4807;1.9337;5;285.0336;737;0;0.5579;1;0;0
TARRAGONES;36;2020-06-22;2020-06-28;Si;;;0.0000;0.0000;0;2262.1423;34;0;0.0000;0;0;0
TARRAGONES;36;2020-06-21;2020-06-27;No;7.12722;2.04762;3.4807;1.9337;5;288.1275;745;0;0.5540;1;0;1
TARRAGONES;36;2020-06-21;2020-06-27;Si;;;0.0000;0.0000;0;2328.6759;35;0;0.0000;0;0;0
TARRAGONES;36;2020-06-20;2020-06-26;No;8.37955;2.16667;3.8674;2.7072;7;275.7516;713;0;0.8696;1;0;1
TARRAGONES;36;2020-06-20;2020-06-26;Si;;;0.0000;0.0000;0;2594.8103;39;0;0.0000;0;0;0
TARRAGONES;36;2020-06-19;2020-06-25;No;7.70734;2.21429;3.4807;2.7072;7;263.7624;682;0;0.9077;2;0;1
TARRAGONES;36;2020-06-19;2020-06-25;Si;;;0.0000;0.0000;0;2129.0751;32;0;0.0000;0;0;0
TARRAGONES;36;2020-06-18;2020-06-24;No;6.40897;2.07143;3.0939;2.3204;6;281.5528;728;0;0.7082;2;0;1
TARRAGONES;36;2020-06-18;2020-06-24;Si;;;0.0000;0.0000;0;2262.1423;34;0;0.0000;0;0;0
TARRAGONES;36;2020-06-17;2020-06-23;No;6.2156;1.78571;3.4807;2.3204;6;303.2107;784;0;0.6562;1;0;1
TARRAGONES;36;2020-06-17;2020-06-23;Si;;;0.0000;0.0000;0;2594.8103;39;0;0.0000;0;0;0
TARRAGONES;36;2020-06-16;2020-06-22;No;4.06086;1.5;2.7072;1.5469;4;311.3325;805;0;0.3807;1;0;1
TARRAGONES;36;2020-06-16;2020-06-22;Si;;;0.0000;0.0000;0;2994.0119;45;0;0.0000;0;0;0
TARRAGONES;36;2020-06-15;2020-06-21;No;3.60965;1.16667;3.0939;1.5469;4;326.0289;843;0;0.3632;1;0;1
TARRAGONES;36;2020-06-15;2020-06-21;Si;;;0.0000;0.0000;0;2794.4111;42;0;0.0000;0;0;0
TARRAGONES;36;2020-06-14;2020-06-20;No;2.9927;0.77381;3.8674;1.5469;4;321.0012;830;0;0.3681;2;0;0
TARRAGONES;36;2020-06-14;2020-06-20;Si;;;0.0000;0.0000;0;2727.8775;41;0;0.0000;0;0;0
TARRAGONES;36;2020-06-13;2020-06-19;No;2.25603;0.583333;3.8674;1.1602;3;346.1398;895;0;0.2283;2;0;0
TARRAGONES;36;2020-06-13;2020-06-19;Si;;;0.0000;0.0000;0;2528.2767;38;0;0.0000;0;0;0
TARRAGONES;36;2020-06-12;2020-06-18;No;1.81403;0.469048;3.8674;0.7734;2;369.7315;956;0;0.1068;1;0;0
TARRAGONES;36;2020-06-12;2020-06-18;Si;;;0.0000;0.0000;0;2860.9447;43;0;0.0000;0;0;0
TARRAGONES;36;2020-06-11;2020-06-17;No;2.14737;0.504762;4.2542;0.7734;2;362.3832;937;0;0.1089;1;0;0
TARRAGONES;36;2020-06-11;2020-06-17;Si;;;0.0000;0.0000;0;3193.6127;48;0;0.0000;0;0;0
TARRAGONES;36;2020-06-10;2020-06-16;No;2.34259;0.504762;4.6409;1.1602;3;385.5882;997;0;0.2049;1;0;0
TARRAGONES;36;2020-06-10;2020-06-16;Si;;;0.0000;0.0000;0;3127.0791;47;0;0.0000;0;0;0
TARRAGONES;36;2020-06-09;2020-06-15;No;2.77722;0.552381;5.0277;1.1602;3;371.6652;961;0;0.3202;1;0;0
TARRAGONES;36;2020-06-09;2020-06-15;Si;;;0.0000;0.0000;0;2727.8775;41;0;0.0000;0;0;0
TARRAGONES;36;2020-06-08;2020-06-14;No;3.73488;0.742857;5.0277;1.5469;4;374.7592;969;0;0.4246;1;1;0
TARRAGONES;36;2020-06-08;2020-06-14;Si;;;0.0000;0.0000;0;2528.2767;38;0;0.0000;0;0;1
TARRAGONES;36;2020-06-07;2020-06-13;No;5.35094;1.06429;5.0277;2.3204;6;389.0689;1006;0;0.6135;2;1;0
TARRAGONES;36;2020-06-07;2020-06-13;Si;;;0.0000;0.0000;0;2994.0119;45;0;0.0000;0;0;1
TARRAGONES;36;2020-06-06;2020-06-12;No;6.86479;1.18333;5.8012;2.7072;7;405.6991;1049;0;0.7835;2;1;0
TARRAGONES;36;2020-06-06;2020-06-12;Si;;;0.0000;0.0000;0;3858.9487;58;0;0.0000;0;0;1
TARRAGONES;36;2020-06-05;2020-06-11;No;7.80864;1.2619;6.1879;3.0939;8;403.7653;1044;0;0.7859;2;1;1
TARRAGONES;36;2020-06-05;2020-06-11;Si;;;0.0000;0.0000;0;3792.4151;57;0;0.0000;0;0;1
TARRAGONES;36;2020-06-04;2020-06-10;No;8.25063;1.33333;6.1879;3.4807;9;456.3631;1180;0;0.7813;2;1;1
TARRAGONES;36;2020-06-04;2020-06-10;Si;;;0.0000;0.0000;0;5788.4231;87;0;0.0000;0;0;1
TARRAGONES;36;2020-06-03;2020-06-09;No;9.39246;1.61905;5.8012;3.4807;9;446.3077;1154;0;0.8897;2;1;1
TARRAGONES;36;2020-06-03;2020-06-09;Si;;;0.0000;0.0000;0;5721.8895;86;0;0.0000;0;0;1
TARRAGONES;36;2020-06-02;2020-06-08;No;9.94496;1.71429;5.8012;3.8674;10;479.1813;1239;0;0.7457;2;1;1
TARRAGONES;36;2020-06-02;2020-06-08;Si;;;0.0000;0.0000;0;6786.4271;102;0;0.0000;0;0;1
TARRAGONES;36;2020-06-01;2020-06-07;No;9.94496;1.71429;5.8012;3.4807;9;536.8068;1388;0;0.6623;2;1;1
TARRAGONES;36;2020-06-01;2020-06-07;Si;;;0.0000;0.0000;0;7185.6287;108;0;0.0000;0;0;0
TARRAGONES;36;2020-05-31;2020-06-06;No;8.25984;1.64286;5.0277;2.7072;7;566.5864;1465;0;0.4878;1;1;1
TARRAGONES;36;2020-05-31;2020-06-06;Si;;;0.0000;0.0000;0;7651.3639;115;0;0.0000;0;0;0
TARRAGONES;36;2020-05-30;2020-06-05;No;7.59684;1.78571;4.2542;3.0939;8;559.2382;1446;0;0.4937;1;1;1
TARRAGONES;36;2020-05-30;2020-06-05;Si;;;66.5335;0.0000;0;6453.7591;97;0;0.0000;1;0;1
TARRAGONES;36;2020-05-29;2020-06-04;No;7.74878;1.82143;4.2542;3.0939;8;641.6156;1659;0;0.4302;1;1;0
TARRAGONES;36;2020-05-29;2020-06-04;Si;;;66.5335;0.0000;0;7119.0951;107;0;0.0000;1;0;1
TARRAGONES;36;2020-05-28;2020-06-03;No;6.62997;1.71429;3.8674;2.7072;7;679.1302;1756;0;0.3482;6;1;0
TARRAGONES;36;2020-05-28;2020-06-03;Si;;;66.5335;0.0000;0;8715.9015;131;0;0.0000;1;0;1
TARRAGONES;36;2020-05-27;2020-06-02;No;5.87489;1.38095;4.2542;2.3204;6;721.2858;1865;0;0.2183;6;1;0
TARRAGONES;36;2020-05-27;2020-06-02;Si;;;66.5335;0.0000;0;9381.2375;141;0;0.0000;1;0;2
TARRAGONES;36;2020-05-26;2020-06-01;No;5.06456;1.19048;4.2542;1.9337;5;710.8436;1838;0;0.2217;6;1;0
TARRAGONES;36;2020-05-26;2020-06-01;Si;;;66.5335;0.0000;0;8649.3679;130;0;0.0000;1;0;2
TARRAGONES;36;2020-05-25;2020-05-31;No;5.11981;0.945578;5.4144;2.3204;6;674.8760;1745;0;0.2946;6;0;1
TARRAGONES;36;2020-05-25;2020-05-31;Si;;;66.5335;0.0000;0;8848.9687;133;0;0.0000;1;0;2
TARRAGONES;36;2020-05-24;2020-05-30;No;3.96614;0.683673;5.8012;2.3204;6;661.7265;1711;0;0.3008;5;0;1
TARRAGONES;36;2020-05-24;2020-05-30;Si;;;199.6007;0.0000;0;9514.3047;143;0;0.0000;1;0;3
TARRAGONES;36;2020-05-23;2020-05-29;No;2.41224;0.415816;5.8012;1.1602;3;644.3229;1666;0;0.1234;5;0;2
TARRAGONES;36;2020-05-23;2020-05-29;Si;;;465.7351;66.5335;1;13240.1862;199;0;1.4925;0;0;3
TARRAGONES;36;2020-05-22;2020-05-28;No;2.13106;0.344388;6.1879;1.1602;3;578.1889;1495;0;0.2066;5;0;2
TARRAGONES;36;2020-05-22;2020-05-28;Si;;;598.8023;66.5335;1;15302.7278;230;0;1.1236;0;0;3
TARRAGONES;36;2020-05-21;2020-05-27;No;2.66146;0.430102;6.1879;1.1602;3;524.8176;1357;0;0.2295;0;0;2
TARRAGONES;36;2020-05-21;2020-05-27;Si;;;598.8023;66.5335;1;12042.5815;181;0;1.0526;1;0;3
TARRAGONES;36;2020-05-20;2020-05-26;No;4.39321;0.668197;6.5747;1.9337;5;496.9717;1285;0;0.4926;0;0;4
TARRAGONES;36;2020-05-20;2020-05-26;Si;;;598.8023;66.5335;1;11310.7119;170;0;1.1765;1;0;2
TARRAGONES;36;2020-05-19;2020-05-25;No;6.30972;0.858673;7.3482;2.3204;6;484.9825;1254;0;0.5887;1;0;5
TARRAGONES;36;2020-05-19;2020-05-25;Si;;;598.8023;66.5335;1;11044.5775;166;0;1.2500;1;0;2
TARRAGONES;36;2020-05-18;2020-05-24;No;7.68248;1.10357;6.9614;3.0939;8;462.1643;1195;0;0.7036;1;0;5
TARRAGONES;36;2020-05-18;2020-05-24;Si;;;598.8023;66.5335;1;10911.5103;164;0;1.2987;2;0;2
TARRAGONES;36;2020-05-17;2020-05-23;No;9.50572;1.36548;6.9614;3.4807;9;440.5064;1139;0;0.8326;1;0;6
TARRAGONES;36;2020-05-17;2020-05-23;Si;;;598.8023;199.6007;3;14171.6566;213;0;3.6585;2;0;2
TARRAGONES;36;2020-05-16;2020-05-22;No;14.3539;2.0619;6.9614;4.6409;12;424.6497;1098;0;1.1550;1;0;5
TARRAGONES;36;2020-05-16;2020-05-22;Si;;;532.2687;399.2015;6;13772.4550;207;0;5.6604;2;0;2
TARRAGONES;36;2020-05-15;2020-05-21;No;16.8401;2.41905;6.9614;5.0277;13;377.8532;977;0;1.4223;2;0;5
TARRAGONES;36;2020-05-15;2020-05-21;Si;;;665.3359;532.2687;8;12042.5815;181;0;10.6667;2;0;3
TARRAGONES;36;2020-05-14;2020-05-20;No;19.8209;2.44048;8.1217;5.0277;13;348.8471;902;0;1.5439;2;0;6
TARRAGONES;36;2020-05-14;2020-05-20;Si;;;731.8695;532.2687;8;12308.7159;185;0;10.0000;1;0;3
TARRAGONES;36;2020-05-13;2020-05-19;No;16.5335;2.25;7.3482;4.6409;12;307.0782;794;0;1.6000;2;0;4
TARRAGONES;36;2020-05-13;2020-05-19;Si;;;1131.0711;532.2687;8;15701.9294;236;0;10.3896;1;0;3
TARRAGONES;36;2020-05-12;2020-05-18;No;16.5335;2.03571;8.1217;5.0277;13;299.3433;774;0;1.6598;2;0;3
TARRAGONES;36;2020-05-12;2020-05-18;Si;;;1131.0711;532.2687;8;15834.9966;238;0;10.1266;1;0;3
TARRAGONES;36;2020-05-11;2020-05-17;No;15.0418;1.76786;8.5084;3.8674;10;336.8579;871;0;1.1166;2;0;2
TARRAGONES;36;2020-05-11;2020-05-17;Si;;;1131.0711;532.2687;8;19095.1430;287;0;6.0606;0;0;4
TARRAGONES;36;2020-05-10;2020-05-16;No;12.7458;1.49802;8.5084;3.4807;9;328.3494;849;0;1.0152;2;0;1
TARRAGONES;36;2020-05-10;2020-05-16;Si;;;998.0039;399.2015;6;14238.1902;214;0;4.8000;0;0;3
TARRAGONES;36;2020-05-09;2020-05-15;No;6.45885;0.878968;7.3482;2.3204;6;310.9457;804;0;0.6720;2;0;2
TARRAGONES;36;2020-05-09;2020-05-15;Si;;;731.8695;133.0671;2;10844.9767;163;0;2.1978;0;0;2
TARRAGONES;36;2020-05-08;2020-05-14;No;6.71822;1.02183;6.5747;1.9337;5;336.0844;869;0;0.4975;1;0;3
TARRAGONES;36;2020-05-08;2020-05-14;Si;;;598.8023;133.0671;2;11909.5143;179;0;1.6667;0;0;3
TARRAGONES;36;2020-05-07;2020-05-13;No;9.24114;1.08611;8.5084;3.0939;8;338.0181;874;0;0.7557;1;0;3
TARRAGONES;36;2020-05-07;2020-05-13;Si;;;598.8023;199.6007;3;11244.1783;169;0;2.7778;0;0;4
TARRAGONES;36;2020-05-06;2020-05-12;No;10.634;1.05754;10.0554;2.7072;7;366.6375;948;0;0.4785;2;0;5
TARRAGONES;36;2020-05-06;2020-05-12;Si;;;598.8023;598.8023;9;10312.7079;155;0;6.5693;0;0;5
TARRAGONES;36;2020-05-05;2020-05-11;No;11.6731;1.07795;10.8289;3.0939;8;360.4495;932;0;0.4866;2;0;6
TARRAGONES;36;2020-05-05;2020-05-11;Si;;;864.9367;598.8023;9;10246.1743;154;0;6.7164;0;0;5
TARRAGONES;36;2020-05-04;2020-05-10;No;15.4226;1.10771;13.9229;4.6409;12;343.0458;887;0;0.7864;4;0;6
TARRAGONES;36;2020-05-04;2020-05-10;Si;;;864.9367;598.8023;9;6719.8935;101;0;10.9756;0;0;6
TARRAGONES;36;2020-05-03;2020-05-09;No;15.3546;1.10283;13.9229;5.0277;13;341.1121;882;0;0.9235;4;0;6
TARRAGONES;36;2020-05-03;2020-05-09;Si;;;931.4703;598.8023;9;6786.4271;102;0;10.8434;0;0;6
TARRAGONES;36;2020-05-02;2020-05-08;No;15.4404;1.07902;14.3096;5.0277;13;350.0073;905;0;0.8986;4;0;5
TARRAGONES;36;2020-05-02;2020-05-08;Si;;;931.4703;598.8023;9;12508.3166;188;0;5.3254;0;0;6
TARRAGONES;36;2020-05-01;2020-05-07;No;13.0429;0.864731;15.0831;4.6409;12;317.1337;820;0;0.8535;4;0;5
TARRAGONES;36;2020-05-01;2020-05-07;Si;;;931.4703;465.7351;7;13506.3206;203;0;3.8462;0;0;4
TARRAGONES;36;2020-04-30;2020-05-06;No;14.7435;0.847148;17.4036;5.4144;14;331.4434;857;0;1.3680;4;0;5
TARRAGONES;36;2020-04-30;2020-05-06;Si;;;1064.5375;399.2015;6;13040.5854;196;0;3.3708;0;0;4
TARRAGONES;36;2020-04-29;2020-05-05;No;17.8627;0.855311;20.8844;7.3482;19;338.7916;876;0;1.8229;3;0;4
TARRAGONES;36;2020-04-29;2020-05-05;Si;;;1463.7391;0.0000;0;10246.1743;154;0;0.0000;0;0;3
TARRAGONES;36;2020-04-28;2020-05-04;No;19.5764;0.829801;23.5916;7.7349;20;355.4218;919;0;2.0126;2;0;3
TARRAGONES;36;2020-04-28;2020-05-04;Si;;;1929.4743;266.1343;4;11044.5775;166;0;2.5157;0;0;4
TARRAGONES;36;2020-04-27;2020-05-03;No;20.3967;0.837127;24.3651;9.2819;24;343.8193;889;0;2.7097;0;0;3
TARRAGONES;36;2020-04-27;2020-05-03;Si;;;2461.7431;266.1343;4;11177.6447;168;0;2.5478;0;0;5
TARRAGONES;36;2020-04-26;2020-05-02;No;22.0801;0.852112;25.9121;8.8952;23;356.9688;923;0;2.5000;0;0;4
TARRAGONES;36;2020-04-26;2020-05-02;Si;;;2661.3439;332.6679;5;15369.2614;231;0;2.2936;0;0;6
TARRAGONES;36;2020-04-25;2020-05-01;No;24.2881;0.923541;26.2988;9.2819;24;355.4218;919;0;2.7848;0;0;6
TARRAGONES;36;2020-04-25;2020-05-01;Si;;;3725.8815;332.6679;5;13905.5222;209;0;2.5641;0;0;6
TARRAGONES;36;2020-04-24;2020-04-30;No;22.8305;0.702762;32.4868;10.4422;27;376.6929;974;0;3.0826;0;0;7
TARRAGONES;36;2020-04-24;2020-04-30;Si;;;4457.7511;465.7351;7;11842.9807;178;0;4.2169;0;0;7
TARRAGONES;36;2020-04-23;2020-04-29;No;24.748;0.666562;37.1278;11.9892;31;365.8640;946;0;3.6432;0;0;8
TARRAGONES;36;2020-04-23;2020-04-29;Si;;;4457.7511;665.3359;10;13838.9886;208;0;5.1282;0;0;8
TARRAGONES;36;2020-04-22;2020-04-28;No;26.3668;0.614194;42.9290;13.5361;35;377.8532;977;0;4.0640;0;0;7
TARRAGONES;36;2020-04-22;2020-04-28;Si;;;7917.4983;1463.7391;22;18829.0086;283;0;8.1481;0;0;10
TARRAGONES;36;2020-04-21;2020-04-27;No;30.1789;0.600249;50.2772;15.8566;41;385.5882;997;0;4.5292;0;0;12
TARRAGONES;36;2020-04-21;2020-04-27;Si;;;8715.9015;1663.3399;25;22954.0918;345;0;7.8313;0;0;10
TARRAGONES;36;2020-04-20;2020-04-26;No;28.8333;0.582447;49.5038;15.0831;39;379.4002;981;0;5.0725;0;0;13
TARRAGONES;36;2020-04-20;2020-04-26;Si;;;8848.9687;2195.6087;33;23819.0286;358;0;9.4828;0;0;9
TARRAGONES;36;2020-04-19;2020-04-25;No;34.4832;0.627901;54.9182;17.0169;44;371.6652;961;0;5.7953;0;0;14
TARRAGONES;36;2020-04-19;2020-04-25;Si;;;8915.5023;2328.6759;35;20226.2142;304;0;12.0690;0;0;9
TARRAGONES;36;2020-04-18;2020-04-24;No;37.3973;0.627901;59.5592;17.0169;44;366.2507;947;0;6.0302;0;0;12
TARRAGONES;36;2020-04-18;2020-04-24;Si;;;9048.5695;3393.2135;51;18296.7398;275;0;19.3916;0;0;13
TARRAGONES;36;2020-04-17;2020-04-23;No;43.1243;0.659791;65.3604;22.0446;57;356.5820;922;0;7.7022;0;0;11
TARRAGONES;36;2020-04-17;2020-04-23;Si;;;9048.5695;3992.0159;60;18030.6054;271;0;23.1660;0;0;15
TARRAGONES;36;2020-04-16;2020-04-22;No;49.9816;0.687423;72.7087;25.1386;65;359.2893;929;0;8.3544;0;0;15
TARRAGONES;36;2020-04-16;2020-04-22;Si;;;9048.5695;3792.4151;57;16167.6646;243;0;24.5690;0;0;22
TARRAGONES;36;2020-04-15;2020-04-21;No;55.5382;0.728949;76.1894;29.3928;76;330.2831;854;0;10.1788;0;0;17
TARRAGONES;36;2020-04-15;2020-04-21;Si;;;8848.9687;6453.7591;97;17365.2694;261;0;40.2439;0;0;24
TARRAGONES;36;2020-04-14;2020-04-20;No;61.2508;0.776341;78.8966;34.4206;89;316.7469;819;0;11.9760;0;0;18
TARRAGONES;36;2020-04-14;2020-04-20;Si;;;9115.1031;7052.5615;106;14637.3918;220;0;52.1951;0;0;31
TARRAGONES;36;2020-04-13;2020-04-19;No;71.4559;0.813924;87.7918;34.4206;89;280.0058;724;0;12.1827;0;0;21
TARRAGONES;36;2020-04-13;2020-04-19;Si;;;8582.8343;6653.3599;100;13373.2534;201;0;53.7634;0;0;33
TARRAGONES;36;2020-04-12;2020-04-18;No;77.2201;0.849638;90.8858;37.9013;98;280.7793;726;0;12.9630;0;0;21
TARRAGONES;36;2020-04-12;2020-04-18;Si;;;9647.3719;6586.8263;99;12907.5182;194;0;53.8043;0;0;34
TARRAGONES;36;2020-04-11;2020-04-17;No;82.3498;0.844954;97.4606;42.5423;110;286.5806;741;0;12.9296;0;0;24
TARRAGONES;36;2020-04-11;2020-04-17;Si;;;9780.4391;5655.3559;85;11244.1783;169;0;53.7975;0;0;30
TARRAGONES;36;2020-04-10;2020-04-16;No;84.8219;0.837101;101.3280;43.3158;112;274.5914;710;0;13.2890;0;0;28
TARRAGONES;36;2020-04-10;2020-04-16;Si;;;10046.5735;5056.5535;76;10312.7079;155;0;52.7778;0;0;28
TARRAGONES;36;2020-04-09;2020-04-15;No;84.9747;0.841823;100.9413;47.5700;123;249.0660;644;0;15.1402;0;0;27
TARRAGONES;36;2020-04-09;2020-04-15;Si;;;10844.9767;5256.1543;79;10911.5103;164;0;51.9737;0;0;23
TARRAGONES;36;2020-04-08;2020-04-14;No;89.2579;0.870908;102.4883;46.7965;121;238.2370;616;0;16.8260;0;0;28
TARRAGONES;36;2020-04-08;2020-04-14;Si;;;7451.7631;2395.2095;36;5788.4231;87;0;43.0380;0;0;23
TARRAGONES;36;2020-04-07;2020-04-13;No;92.504;0.916414;100.9413;44.4760;115;221.6068;573;0;16.7653;0;0;22
TARRAGONES;36;2020-04-07;2020-04-13;Si;;;6653.3599;2062.5415;31;4657.3519;70;0;44.6154;0;0;17
TARRAGONES;36;2020-04-06;2020-04-12;No;108.319;0.943017;114.8642;53.3712;138;273.0444;706;0;16.7712;0;0;19
TARRAGONES;36;2020-04-06;2020-04-12;Si;;;8383.2335;1929.4743;29;5655.3559;85;0;35.8025;0;0;19
TARRAGONES;36;2020-04-05;2020-04-11;No;107.535;0.94897;113.3172;52.9845;137;272.6576;705;0;16.8504;0;0;18
TARRAGONES;36;2020-04-05;2020-04-11;Si;;;8383.2335;3060.5455;46;7119.0951;107;0;44.2308;0;0;20
TARRAGONES;36;2020-04-04;2020-04-10;No;107.525;0.929844;115.6377;54.9182;142;267.2431;691;0;19.0779;0;0;16
TARRAGONES;36;2020-04-04;2020-04-10;Si;;;8250.1663;4125.0831;62;8183.6327;123;0;51.2397;0;0;25
TARRAGONES;36;2020-04-03;2020-04-09;No;112.04;0.916764;122.2125;58.0122;150;296.6360;767;0;18.6344;0;0;11
TARRAGONES;36;2020-04-03;2020-04-09;Si;;;8449.7671;4990.0199;75;9314.7039;140;0;53.9568;0;0;26
TARRAGONES;36;2020-04-02;2020-04-08;No;104.449;0.885477;117.9582;53.3712;138;314.8132;814;0;17.2596;0;0;7
TARRAGONES;36;2020-04-02;2020-04-08;Si;;;8582.8343;5588.8223;84;9447.7711;142;0;59.1549;0;0;26
TARRAGONES;36;2020-04-01;2020-04-07;No;108.499;0.922838;117.5715;55.6917;144;299.7300;775;0;18.1692;0;0;4
TARRAGONES;36;2020-04-01;2020-04-07;Si;;;8183.6327;5056.5535;76;8516.3007;128;0;59.3750;0;0;22
TARRAGONES;36;2020-03-31;2020-04-06;No;115.131;0.97924;117.5715;56.4652;146;299.3433;774;0;19.2098;0;0;10
TARRAGONES;36;2020-03-31;2020-04-06;Si;;;7451.7631;4590.8183;69;7784.4311;117;0;58.9744;0;0;22
TARRAGONES;36;2020-03-30;2020-04-05;No;121.749;1.04934;116.0245;61.4930;159;302.0505;781;0;21.3406;0;0;13
TARRAGONES;36;2020-03-30;2020-04-05;Si;;;7451.7631;6453.7591;97;8649.3679;130;0;74.6154;0;0;17
TARRAGONES;36;2020-03-29;2020-04-04;No;127.307;1.11207;114.4775;60.3327;156;307.8517;796;0;21.2449;0;0;16
TARRAGONES;36;2020-03-29;2020-04-04;Si;;;6187.6247;5322.6879;80;7451.7631;112;0;74.7664;0;0;14
TARRAGONES;36;2020-03-28;2020-04-03;No;136.073;1.23452;110.2233;60.7195;157;304.7577;788;0;21.8107;0;0;17
TARRAGONES;36;2020-03-28;2020-04-03;Si;;;4990.0199;4125.0831;62;5721.8895;86;0;76.5432;0;0;9
TARRAGONES;36;2020-03-27;2020-04-02;No;149.48;1.41577;105.5823;64.2002;166;288.1275;745;0;23.5549;0;0;18
